data_dte,Airport Name,CITY,STATE,COUNTRY,Scheduled,Charter,Total
1/1/20,"Cleveland, OH: Cleveland-Hopkins International",CLEVELAND,OHIO,USA,12016,118,12134
1/1/20,"Columbus, OH: John Glenn Columbus International",COLUMBUS,OHIO,USA,5605,108,5713
1/1/20,"Findlay, OH: Findlay Airport",FINDLAY,OHIO,USA,0,1,1
1/1/20,"Oklahoma City, OK: Will Rogers World",OKLAHOMA CITY,OKLAHOMA,USA,0,109,109
1/1/20,"Portland, OR: Portland International",PORTLAND,OREGON,USA,61473,2,61475
1/1/20,"Philadelphia, PA: Philadelphia International",PHILADELPHIA,PENNSYLVANIA,USA,228332,178,228510
1/1/20,"Pittsburgh, PA: Pittsburgh International",PITTSBURGH,PENNSYLVANIA,USA,7127,1886,9013
1/1/20,"Providence, RI: Rhode Island Tf Green International",PROVIDENCE,RHODE ISLAND,USA,0,228,228
1/1/20,"Greer, SC: Greenville-Spartanburg International",GREENVILLE/SPARTANBURG,SC,USA,267,0,267
1/1/20,"Charleston, SC: Charleston AFB/International",CHARLESTON,SOUTH CAROLINA,USA,0,2,2
1/1/20,"Bristol/Johnson City/Kingsport, TN: Tri Cities",BRISTOL,TENNESSEE,USA,0,2,2
1/1/20,"Chattanooga, TN: Lovell Field",CHATTANOOGA,TENNESSEE,USA,0,10,10
1/1/20,"Knoxville, TN: McGhee Tyson",KNOXVILLE,TENNESSEE,USA,0,2,2
1/1/20,"Memphis, TN: Memphis International",MEMPHIS,TENNESSEE,USA,1725,50,1775
1/1/20,"Nashville, TN: Nashville International",NASHVILLE,TENNESSEE,USA,16970,524,17494
1/1/20,"Smyrna, TN: Smyrna Airport",SMYRNA,TENNESSEE,USA,0,3,3
1/1/20,"Amarillo, TX: Rick Husband Amarillo International",AMARILLO,TEXAS,USA,75,0,75
1/1/20,"Austin, TX: Austin - Bergstrom International",AUSTIN,TEXAS,USA,30394,14,30408
1/1/20,"Brownsville, TX: Brownsville South Padre Island International",BROWNSVILLE,TEXAS,USA,0,1887,1887
1/1/20,"Corpus Christi, TX: Corpus Christi International",CORPUS CHRISTI,TEXAS,USA,42,0,42
1/1/20,"Dallas, TX: Dallas Love Field",DALLAS/FT.WORTH,TEXAS,USA,0,627,627
1/1/20,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",DALLAS/FT.WORTH,TEXAS,USA,712651,0,712651
1/1/20,"Dallas/Fort Worth, TX: Fort Worth Meacham International",DALLAS/FT.WORTH,TEXAS,USA,0,21,21
1/1/20,"El Paso, TX: El Paso International",EL PASO,TEXAS,USA,0,1322,1322
1/1/20,"Houston, TX: George Bush Intercontinental/Houston",HOUSTON,TEXAS,USA,936096,523,936619
1/1/20,"Houston, TX: William P Hobby",HOUSTON,TEXAS,USA,69086,36,69122
1/1/20,"Killeen, TX: Robert Gray AAF",KILLEEN,TEXAS,USA,60,0,60
1/1/20,"Laredo, TX: Laredo International",LAREDO,TEXAS,USA,69,146,215
1/1/20,"San Antonio, TX: San Antonio International",SAN ANTONIO,TEXAS,USA,41849,64,41913
1/1/20,"Sugar Land, TX: Sugar Land Regional",SUGAR LAND,TEXAS,USA,0,11,11
1/1/20,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",WICHITA FALLS,TEXAS,USA,66,0,66
1/1/20,"Salt Lake City, UT: Salt Lake City International",SALT LAKE CITY,UTAH,USA,81278,6,81284
1/1/20,"Kenmore, WA: Kenmore Air Harbor",KENMORE,WASHINGTON,USA,1,0,1
1/1/20,"Moses Lake, WA: Grant County International",MOSES LAKE,WASHINGTON,USA,0,12,12
1/1/20,"Seattle, WA: Boeing Field/King County International",SEATTLE,WASHINGTON,USA,0,25,25
1/1/20,"Seattle, WA: Lake Union Terminal",SEATTLE,WASHINGTON,USA,840,5,845
1/1/20,"Seattle, WA: Seattle/Tacoma International",SEATTLE,WASHINGTON,USA,437978,5,437983
1/1/20,"Spokane, WA: Spokane International",SPOKANE,WASHINGTON,USA,62,0,62
1/1/20,"Milwaukee, WI: General Mitchell International",MILWAUKEE,WISCONSIN,USA,3392,171,3563
1/1/20,"Christiansted, VI: Henry E. Rohlsen",CHRISTIANSTED,ST.CROIX,USVI,291,0,291
1/1/20,"Charlotte Amalie, VI: Cyril E King",CHARLOTTE AMALIE,ST.THOMAS,USVI,1022,10,1032
1/1/21,"Guam, TT: Andersen AFB",ANDERSON AFB,#VALUE!,#VALUE!,0,185,185
1/1/21,"Guam, TT: Guam International",GUAM ISLAND,#VALUE!,#VALUE!,3683,0,3683
1/1/21,"San Juan, PR: Isla Grande",SAN JUAN,#VALUE!,#VALUE!,0,65,65
1/1/21,"San Juan, PR: Luis Munoz Marin International",SAN JUAN,#VALUE!,#VALUE!,21249,3231,24480
1/1/21,"Kona, HI: Ellison Onizuka Kona International at Keahole",KONA,HAWAII,"HAWAII, USA",392,0,392
1/1/21,"Kahului, HI: Kahului Airport",KAHULUI,MAUI,"HAWAII, USA",4068,9,4077
1/1/21,"Honolulu, HI: Daniel K Inouye International",HONOLULU,OAHU,"HAWAII, USA",6981,102,7083
1/1/21,"Hartford, CT: Bradley International",HARTFORD,CT/SPRINGFIELD,"MA, USA",488,6,494
1/1/21,"Anchorage, AK: Ted Stevens Anchorage International",ANCHORAGE,ALASKA,USA,0,103,103
1/1/21,"Tokeen, AK: Tokeen Airport",TOKEEN,ALASKA,USA,0,1,1
1/1/21,"Phoenix, AZ: Phoenix Sky Harbor International",PHOENIX,ARIZONA,USA,66534,8,66542
1/1/21,"Phoenix, AZ: Scottsdale",PHOENIX,ARIZONA,USA,0,5,5
1/1/21,"Tucson, AZ: Tucson International",TUCSON,ARIZONA,USA,0,6,6
1/1/21,"Fresno, CA: Fresno Yosemite International",FRESNO,CALIFORNIA,USA,20772,0,20772
1/1/21,"Palm Springs, CA: Palm Springs International",INDIO/PALM SPRINGS,CALIFORNIA,USA,2512,0,2512
1/1/21,"Los Angeles, CA: Los Angeles International",LOS ANGELES,CALIFORNIA,USA,342393,134,342527
1/1/21,"Van Nuys, CA: Van Nuys Airport",LOS ANGELES,CALIFORNIA,USA,0,132,132
1/1/21,"Oakland, CA: Metro Oakland International",OAKLAND,CALIFORNIA,USA,21201,11,21212
1/1/21,"Ontario, CA: Ontario International",ONTARIO,CALIFORNIA,USA,6429,0,6429
1/1/21,"Sacramento, CA: Sacramento International",SACRAMENTO,CALIFORNIA,USA,22307,0,22307
1/1/21,"San Bernardino, CA: San Bernardino International",SAN BERNARDINO,CALIFORNIA,USA,0,19,19
1/1/21,"San Diego, CA: Brown Field Municipal",SAN DIEGO,CALIFORNIA,USA,0,43,43
1/1/21,"San Diego, CA: San Diego International",SAN DIEGO,CALIFORNIA,USA,7905,1116,9021
1/1/21,"San Francisco, CA: San Francisco International",SAN FRANCISCO,CALIFORNIA,USA,134864,313,135177
1/1/21,"San Jose, CA: Norman Y. Mineta San Jose International",SAN JOSE,CALIFORNIA,USA,27804,25,27829
1/1/21,"Santa Barbara, CA: Santa Barbara Municipal",SANTA BARBARA,CALIFORNIA,USA,0,9,9
1/1/21,"Aspen, CO: Aspen Pitkin County Sardy Field",ASPEN,COLORADO,USA,0,9,9
1/1/21,"Denver, CO: Centennial",DENVER,COLORADO,USA,0,13,13
1/1/21,"Denver, CO: Denver International",DENVER,COLORADO,USA,89301,2,89303
1/1/21,"Waterbury, CT: Waterbury Oxford",WATERBURY,CONNECTICUT,USA,0,8,8
1/1/21,"Washington, DC: Ronald Reagan Washington National",WASHINGTON,D.C.,USA,1284,0,1284
1/1/21,"Washington, DC: Washington Dulles International",WASHINGTON,D.C.,USA,160476,1751,162227
1/1/21,"Boca Raton, FL: Boca Raton Public",BOCA RATON,FLORIDA,USA,0,29,29
1/1/21,"Daytona Beach, FL: Daytona Beach International",DAYTONA BEACH,FLORIDA,USA,0,11,11
1/1/21,"Fort Lauderdale, FL: Fort Lauderdale Executive",FT. LAUDERDALE,FLORIDA,USA,952,44,996
1/1/21,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",FT. LAUDERDALE,FLORIDA,USA,257167,12729,269896
1/1/21,"Fort Myers, FL: Page Field",FT. MYERS,FLORIDA,USA,0,5,5
1/1/21,"Fort Myers, FL: Southwest Florida International",FT. MYERS,FLORIDA,USA,4771,3,4774
1/1/21,"Jacksonville, FL: Jacksonville International",JACKSONVILLE,FLORIDA,USA,0,10,10
1/1/21,"Melbourne, FL: Melbourne Orlando International",MELBOURNE,FLORIDA,USA,0,7,7
1/1/21,"Miami, FL: Miami International",MIAMI,FLORIDA,USA,585390,23041,608431
1/1/21,"Miami, FL: Miami Opa Locka Executive",MIAMI,FLORIDA,USA,0,158,158
1/1/21,"Miami, FL: Watson Island International",MIAMI,FLORIDA,USA,0,25,25
1/1/21,"Naples, FL: Naples Municipal",NAPLES,FLORIDA,USA,0,37,37
1/1/21,"Ocala, FL: Ocala International-Jim Taylor Field",OCALA,FLORIDA,USA,0,2,2
1/1/21,"Orlando, FL: Executive",ORLANDO,FLORIDA,USA,0,11,11
1/1/21,"Orlando, FL: Orlando International",ORLANDO,FLORIDA,USA,77246,232,77478
1/1/21,"Pensacola, FL: Pensacola International",PENSACOLA,FLORIDA,USA,66,0,66
1/1/21,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",SARASOTA/BRADENTON,FLORIDA,USA,0,2,2
1/1/21,"St. Petersburg, FL: St Pete Clearwater International",ST. PETERSBURG,FLORIDA,USA,0,4,4
1/1/21,"Stuart, FL: Witham Field",STUART,FLORIDA,USA,0,2,2
1/1/21,"Tampa, FL: Tampa International",TAMPA,FLORIDA,USA,7572,926,8498
1/1/21,"Vero Beach, FL: Vero Beach Regional",VERO BEACH,FLORIDA,USA,0,4,4
1/1/21,"West Palm Beach/Palm Beach, FL: Palm Beach International",WEST PALM BEACH,FLORIDA,USA,334,91,425
1/1/21,"Atlanta, GA: Dekalb Peachtree",ATLANTA,GEORGIA,USA,0,8,8
1/1/21,"Atlanta, GA: Fulton County Exec Charlie Brown Field",ATLANTA,GEORGIA,USA,0,12,12
1/1/21,"Atlanta, GA: Hartsfield-Jackson Atlanta International",ATLANTA,GEORGIA,USA,278755,0,278755
1/1/21,"Savannah, GA: Savannah/Hilton Head International",SAVANNAH,GEORGIA,USA,0,1,1
1/1/21,"Chicago, IL: Chicago Executive",CHICAGO,ILLINOIS,USA,0,8,8
1/1/21,"Chicago, IL: Chicago Midway International",CHICAGO,ILLINOIS,USA,38844,10,38854
1/1/21,"Chicago, IL: Chicago O'Hare International",CHICAGO,ILLINOIS,USA,276170,2,276172
1/1/21,"Indianapolis, IN: Indianapolis International",INDIANAPOLIS,INDIANA,USA,1254,12,1266
1/1/21,"Alexandria, LA: Alexandria International",ALEXANDRIA,LOUISIANA,USA,0,2537,2537
1/1/21,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",BATON ROUGE,LOUISIANA,USA,0,16,16
1/1/21,"Lake Charles, LA: Lake Charles Regional",LAKE CHARLES,LOUISIANA,USA,63,0,63
1/1/21,"New Orleans, LA: Louis Armstrong New Orleans International",NEW ORLEANS,LOUISIANA,USA,314,21,335
1/1/21,"Shreveport, LA: Shreveport Regional",SHREVEPORT,LOUISIANA,USA,0,11,11
1/1/21,"Bangor, ME: Bangor International",BANGOR,MAINE,USA,0,9,9
1/1/21,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BALTIMORE,MARYLAND,USA,29018,231,29249
1/1/21,"Bedford, MA: Laurence G Hanscom Field",BEDFORD,MASSACHUSETTS,USA,0,10,10
1/1/21,"Boston, MA: Logan International",BOSTON,MASSACHUSETTS,USA,92750,13,92763
1/1/21,"Detroit, MI: Detroit Metro Wayne County",DETROIT,MICHIGAN,USA,56273,0,56273
1/1/21,"Minneapolis, MN: Minneapolis-St Paul International",MINNEAPOLIS/ST.PAUL,MINNESOTA,USA,54811,11,54822
1/1/21,"Kansas City, MO: Kansas City International",KANSAS CITY,MISSOURI,USA,1247,0,1247
1/1/21,"St. Louis, MO: St Louis Lambert International",ST. LOUIS,MISSOURI,USA,10406,0,10406
1/1/21,"Las Vegas, NV: Harry Reid International",LAS VEGAS,NEVADA,USA,21844,29,21873
1/1/21,"Las Vegas, NV: Henderson Executive",LAS VEGAS,NEVADA,USA,0,1,1
1/1/21,"Reno, NV: Reno/Tahoe International",RENO,NEVADA,USA,4360,0,4360
1/1/21,"Newark, NJ: Newark Liberty International",NEWARK,NEW JERSEY,USA,287888,126,288014
1/1/21,"Teterboro, NJ: Teterboro Airport",TETERBORO,NEW JERSEY,USA,0,185,185
1/1/21,"Trenton, NJ: Trenton Mercer",TRENTON,NEW JERSEY,USA,0,23,23
1/1/21,"Albany, NY: Albany International",ALBANY,NEW YORK,USA,0,3,3
1/1/21,"East Farmingdale, NY: Republic",FARMINGDALE,NEW YORK,USA,0,46,46
1/1/21,"New York, NY: John F. Kennedy International",NEW YORK,NEW YORK,USA,555597,374,555971
1/1/21,"New York, NY: LaGuardia",NEW YORK,NEW YORK,USA,6133,0,6133
1/1/21,"Syracuse, NY: Syracuse Hancock International",SYRACUSE,NEW YORK,USA,46,0,46
1/1/21,"Westhampton, NY: Francis S. Gabreski",WESTHAMPTON,NEW YORK,USA,0,29,29
1/1/21,"White Plains, NY: Westchester County",WHITE PLAINS,NEW YORK,USA,0,136,136
1/1/21,"Charlotte, NC: Charlotte Douglas International",CHARLOTTE,NORTH CAROLINA,USA,111852,19,111871
1/1/21,"Raleigh/Durham, NC: Raleigh-Durham International",RALEIGH/DURHAM,NORTH CAROLINA,USA,2431,0,2431
1/1/21,"Wilmington, NC: Wilmington International",WILMINGTON,NORTH CAROLINA,USA,0,20,20
1/1/21,"Cincinnati, OH: Cincinnati/Northern Kentucky International",CINCINNATI,OHIO,USA,2223,0,2223
1/1/21,"Cleveland, OH: Cleveland-Hopkins International",CLEVELAND,OHIO,USA,1754,13,1767
1/1/21,"Columbus, OH: John Glenn Columbus International",COLUMBUS,OHIO,USA,547,0,547
1/1/21,"Portland, OR: Portland International",PORTLAND,OREGON,USA,15339,9,15348
1/1/21,"Philadelphia, PA: Philadelphia International",PHILADELPHIA,PENNSYLVANIA,USA,35699,34,35733
1/1/21,"Pittsburgh, PA: Pittsburgh International",PITTSBURGH,PENNSYLVANIA,USA,0,1,1
1/1/21,"Providence, RI: Rhode Island Tf Green International",PROVIDENCE,RHODE ISLAND,USA,0,2,2
1/1/21,"Charleston, SC: Charleston AFB/International",CHARLESTON,SOUTH CAROLINA,USA,288,1,289
1/1/21,"Nashville, TN: Nashville International",NASHVILLE,TENNESSEE,USA,1028,4,1032
1/1/21,"Austin, TX: Austin - Bergstrom International",AUSTIN,TEXAS,USA,2073,20,2093
1/1/21,"Brownsville, TX: Brownsville South Padre Island International",BROWNSVILLE,TEXAS,USA,0,1502,1502
1/1/21,"College Station/Bryan, TX: Easterwood Field",COLLEGE STATION,TEXAS,USA,39,0,39
1/1/21,"Dallas/Fort Worth, TX: Perot Field Fort Worth Alliance",DALLAS/FT. WORTH,TEXAS,USA,0,2,2
1/1/21,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",DALLAS/FT.WORTH,TEXAS,USA,306449,77,306526
1/1/21,"El Paso, TX: El Paso International",EL PASO,TEXAS,USA,0,1417,1417
1/1/21,"Houston, TX: George Bush Intercontinental/Houston",HOUSTON,TEXAS,USA,287205,1233,288438
1/1/21,"Houston, TX: William P Hobby",HOUSTON,TEXAS,USA,28374,0,28374
1/1/21,"Laredo, TX: Laredo International",LAREDO,TEXAS,USA,0,836,836
1/1/21,"San Antonio, TX: San Antonio International",SAN ANTONIO,TEXAS,USA,25866,331,26197
1/1/21,"Waco, TX: Waco Regional",WACO,TEXAS,USA,54,0,54
1/1/21,"Salt Lake City, UT: Salt Lake City International",SALT LAKE CITY,UTAH,USA,36595,0,36595
1/1/21,"Charlottesville, VA: Charlottesville Albemarle",CHARLOTTESVILLE,VIRGINIA,USA,0,3,3
1/1/21,"Seattle, WA: Boeing Field/King County International",SEATTLE,WASHINGTON,USA,0,112,112
1/1/21,"Seattle, WA: Seattle/Tacoma International",SEATTLE,WASHINGTON,USA,60480,0,60480
1/1/21,"Madison, WI: Dane County Regional-Truax Field",MADISON,WISCONSIN,USA,0,223,223
1/1/21,"Milwaukee, WI: General Mitchell International",MILWAUKEE,WISCONSIN,USA,0,1256,1256
1/1/21,"Jackson, WY: Jackson Hole",JACKSON,WYOMING,USA,0,5,5
1/1/21,"Charlotte Amalie, VI: Cyril E King",CHARLOTTE AMALIE,ST.THOMAS,USVI,372,21,393
1/1/22,"Guam, TT: Guam International",GUAM ISLAND,#VALUE!,#VALUE!,14429,0,14429
1/1/22,"Pago Pago, TT: Pago Pago International",PAGO PAGO,#VALUE!,#VALUE!,283,0,283
1/1/22,"Saipan, TT: Francisco C. Ada Saipan International",SAIPAN,#VALUE!,#VALUE!,2207,0,2207
1/1/22,"San Juan, PR: Isla Grande",SAN JUAN,#VALUE!,#VALUE!,0,15,15
1/1/22,"San Juan, PR: Luis Munoz Marin International",SAN JUAN,#VALUE!,#VALUE!,55134,866,56000
1/1/22,"Kona, HI: Ellison Onizuka Kona International at Keahole",KONA,HAWAII,"HAWAII, USA",5359,133,5492
1/1/22,"Lihue, HI: Lihue Airport",LIHUE,KAUAI,"HAWAII, USA",3162,2,3164
1/1/22,"Kahului, HI: Kahului Airport",KAHULUI,MAUI,"HAWAII, USA",22316,2,22318
1/1/22,"Honolulu, HI: Daniel K Inouye International",HONOLULU,OAHU,"HAWAII, USA",40754,0,40754
1/1/22,"Hartford, CT: Bradley International",HARTFORD,CT/SPRINGFIELD,"MA, USA",2619,3,2622
1/1/22,"Birmingham, AL: Birmingham-Shuttlesworth International",BIRMINGHAM,ALABAMA,USA,591,0,591
1/1/22,"Mobile, AL: Mobile International",MOBILE,ALABAMA,USA,0,5,5
1/1/22,"Anchorage, AK: Ted Stevens Anchorage International",ANCHORAGE,ALASKA,USA,264,13,277
1/1/22,"Phoenix, AZ: Phoenix Sky Harbor International",PHOENIX,ARIZONA,USA,127674,231,127905
1/1/22,"Phoenix, AZ: Scottsdale",PHOENIX,ARIZONA,USA,0,18,18
1/1/22,"Tucson, AZ: Tucson International",TUCSON,ARIZONA,USA,151,2,153
1/1/22,"Texarkana, AR: Texarkana Regional-Webb Field",TEXARKANA,ARKANSAS,USA,0,4,4
1/1/22,"Bakersfield, CA: Meadows Field",BAKERSFIELD,CALIFORNIA,USA,0,2,2
1/1/22,"Burbank, CA: Bob Hope",BURBANK,CALIFORNIA,USA,384,0,384
1/1/22,"Fresno, CA: Fresno Yosemite International",FRESNO,CALIFORNIA,USA,28236,643,28879
1/1/22,"Hawthorne, CA: Jack Northrop Field/Hawthorne Municipal",HAWTHORNE,CALIFORNIA,USA,0,2,2
1/1/22,"Palm Springs, CA: Palm Springs International",INDIO/PALM SPRINGS,CALIFORNIA,USA,16236,53,16289
1/1/22,"Long Beach, CA: Long Beach Airport",LONG BEACH,CALIFORNIA,USA,0,52,52
1/1/22,"Los Angeles, CA: Los Angeles International",LOS ANGELES,CALIFORNIA,USA,839305,824,840129
1/1/22,"Van Nuys, CA: Van Nuys Airport",LOS ANGELES,CALIFORNIA,USA,0,101,101
1/1/22,"Oakland, CA: Metro Oakland International",OAKLAND,CALIFORNIA,USA,30469,25,30494
1/1/22,"Ontario, CA: Ontario International",ONTARIO,CALIFORNIA,USA,14924,0,14924
1/1/22,"Riverside, CA: March ARB",RIVERSIDE,CALIFORNIA,USA,0,3,3
1/1/22,"Sacramento, CA: Sacramento International",SACRAMENTO,CALIFORNIA,USA,28733,628,29361
1/1/22,"San Diego, CA: Brown Field Municipal",SAN DIEGO,CALIFORNIA,USA,0,18,18
1/1/22,"San Diego, CA: San Diego International",SAN DIEGO,CALIFORNIA,USA,27847,46,27893
1/1/22,"San Francisco, CA: San Francisco International",SAN FRANCISCO,CALIFORNIA,USA,389784,73,389857
1/1/22,"San Jose, CA: Norman Y. Mineta San Jose International",SAN JOSE,CALIFORNIA,USA,44097,60,44157
1/1/22,"Santa Ana, CA: John Wayne Airport-Orange County",SANTA ANA,CALIFORNIA,USA,14730,19,14749
1/1/22,"Santa Barbara, CA: Santa Barbara Municipal",SANTA BARBARA,CALIFORNIA,USA,0,1,1
1/1/22,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",SANTA ROSA,CALIFORNIA,USA,0,2,2
1/1/22,"Broomfield, CO: Rocky Mountain Metro",BROOMFIELD,COLORADO,USA,0,6,6
1/1/22,"Denver, CO: Centennial",DENVER,COLORADO,USA,0,9,9
1/1/22,"Denver, CO: Denver International",DENVER,COLORADO,USA,194522,134,194656
1/1/22,"Eagle, CO: Eagle County Regional",EAGLE,COLORADO,USA,0,4,4
1/1/22,"Rifle, CO: Rifle Garfield County",RIFLE,COLORADO,USA,0,18,18
1/1/22,"Hayden, CO: Yampa Valley",STEAMBOAT SPRINGS,COLORADO,USA,0,7,7
1/1/22,"Washington, DC: Ronald Reagan Washington National",WASHINGTON,D.C.,USA,6875,0,6875
1/1/22,"Washington, DC: Washington Dulles International",WASHINGTON,D.C.,USA,342838,735,343573
1/1/22,"Boca Raton, FL: Boca Raton Public",BOCA RATON,FLORIDA,USA,5,39,44
1/1/22,"Daytona Beach, FL: Daytona Beach International",DAYTONA BEACH,FLORIDA,USA,0,1,1
1/1/22,"Fort Lauderdale, FL: Fort Lauderdale Executive",FT. LAUDERDALE,FLORIDA,USA,1411,100,1511
1/1/22,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",FT. LAUDERDALE,FLORIDA,USA,415981,799,416780
1/1/22,"Fort Myers, FL: Southwest Florida International",FT. MYERS,FLORIDA,USA,17677,25,17702
1/1/22,"Fort Pierce, FL: Treasure Coast International",FT. PIERCE,FLORIDA,USA,0,3,3
1/1/22,"Jacksonville, FL: Jacksonville International",JACKSONVILLE,FLORIDA,USA,336,11,347
1/1/22,"Lakeland, FL: Lakeland Linder International",LAKELAND,FLORIDA,USA,0,8,8
1/1/22,"Melbourne, FL: Melbourne Orlando International",MELBOURNE,FLORIDA,USA,0,6,6
1/1/22,"Miami, FL: Miami International",MIAMI,FLORIDA,USA,1371782,46252,1418034
1/1/22,"Miami, FL: Miami Opa Locka Executive",MIAMI,FLORIDA,USA,0,317,317
1/1/22,"Naples, FL: Naples Municipal",NAPLES,FLORIDA,USA,0,88,88
1/1/22,"Orlando, FL: Executive",ORLANDO,FLORIDA,USA,0,4,4
1/1/22,"Orlando, FL: Orlando International",ORLANDO,FLORIDA,USA,299725,4335,304060
1/1/22,"Pensacola, FL: Pensacola International",PENSACOLA,FLORIDA,USA,139,0,139
1/1/22,"Sanford, FL: Orlando Sanford International",SANFORD,FLORIDA,USA,1998,320,2318
1/1/22,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",SARASOTA/BRADENTON,FLORIDA,USA,0,32,32
1/1/22,"St. Petersburg, FL: St Pete Clearwater International",ST. PETERSBURG,FLORIDA,USA,1043,3,1046
1/1/22,"Stuart, FL: Witham Field",STUART,FLORIDA,USA,0,11,11
1/1/22,"Tampa, FL: Tampa International",TAMPA,FLORIDA,USA,37779,1870,39649
1/1/22,"Vero Beach, FL: Vero Beach Regional",VERO BEACH,FLORIDA,USA,0,8,8
1/1/22,"West Palm Beach/Palm Beach, FL: Palm Beach International",WEST PALM BEACH,FLORIDA,USA,3450,209,3659
1/1/22,"Atlanta, GA: Dekalb Peachtree",ATLANTA,GEORGIA,USA,0,5,5
1/1/22,"Atlanta, GA: Hartsfield-Jackson Atlanta International",ATLANTA,GEORGIA,USA,573179,50,573229
1/1/22,"Augusta, GA: Augusta Regional at Bush Field",AUGUSTA,GEORGIA,USA,399,0,399
1/1/22,"Marietta, GA: Dobbins ARB",MARIETTA,GEORGIA,USA,99,0,99
1/1/22,"Savannah, GA: Savannah/Hilton Head International",SAVANNAH,GEORGIA,USA,0,8,8
1/1/22,"Chicago, IL: Chicago Executive",CHICAGO,ILLINOIS,USA,0,2,2
1/1/22,"Chicago, IL: Chicago Midway International",CHICAGO,ILLINOIS,USA,51863,111,51974
1/1/22,"Chicago, IL: Chicago O'Hare International",CHICAGO,ILLINOIS,USA,573991,53,574044
1/1/22,"Chicago, IL: Du Page County",CHICAGO,ILLINOIS,USA,0,10,10
1/1/22,"Rockford, IL: Chicago/Rockford International",ROCKFORD,ILLINOIS,USA,0,4,4
1/1/22,"Evansville, IN: Evansville Regional",EVANSVILLE,INDIANA,USA,0,177,177
1/1/22,"Indianapolis, IN: Indianapolis International",INDIANAPOLIS,INDIANA,USA,3631,4282,7913
1/1/22,"Des Moines, IA: Des Moines International",DES MOINES,IOWA,USA,0,987,987
1/1/22,"Louisville, KY: Louisville Muhammad Ali International",LOUISVILLE,KENTUCKY,USA,0,3,3
1/1/22,"Alexandria, LA: Alexandria International",ALEXANDRIA,LOUISIANA,USA,0,1542,1542
1/1/22,"New Orleans, LA: Lakefront",NEW ORLEANS,LOUISIANA,USA,0,9,9
1/1/22,"New Orleans, LA: Louis Armstrong New Orleans International",NEW ORLEANS,LOUISIANA,USA,6876,219,7095
1/1/22,"Bangor, ME: Bangor International",BANGOR,MAINE,USA,1707,22,1729
1/1/22,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BALTIMORE,MARYLAND,USA,60225,96,60321
1/1/22,"Bedford, MA: Laurence G Hanscom Field",BEDFORD,MASSACHUSETTS,USA,0,48,48
1/1/22,"Boston, MA: Logan International",BOSTON,MASSACHUSETTS,USA,221024,243,221267
1/1/22,"Detroit, MI: Coleman A. Young Municipal",DETROIT,MICHIGAN,USA,0,6,6
1/1/22,"Detroit, MI: Detroit Metro Wayne County",DETROIT,MICHIGAN,USA,112343,289,112632
1/1/22,"International Falls, MN: Falls International Einarson Field",INTERNATIONAL FALLS,MINNESOTA,USA,0,4,4
1/1/22,"Minneapolis, MN: Minneapolis-St Paul International",MINNEAPOLIS/ST.PAUL,MINNESOTA,USA,152688,1190,153878
1/1/22,"Rochester, MN: Rochester International",ROCHESTER,MINNESOTA,USA,0,13,13
1/1/22,"Kansas City, MO: Kansas City International",KANSAS CITY,MISSOURI,USA,6505,6,6511
1/1/22,"St. Louis, MO: Bi-State Parks",ST. LOUIS,MISSOURI,USA,0,135,135
1/1/22,"St. Louis, MO: St Louis Lambert International",ST. LOUIS,MISSOURI,USA,23788,96,23884
1/1/22,"Greensboro/High Point, NC: Piedmont Triad International",GREENSBORO/HIGH POINT,NC,USA,0,5,5
1/1/22,"Omaha, NE: Eppley Airfield",OMAHA,NEBRASKA,USA,0,9,9
1/1/22,"Las Vegas, NV: Harry Reid International",LAS VEGAS,NEVADA,USA,101315,1540,102855
1/1/22,"Reno, NV: Reno/Tahoe International",RENO,NEVADA,USA,5267,513,5780
1/1/22,"Portsmouth, NH: Portsmouth International at Pease",PORTSMOUTH,NEW HAMPSHIRE,USA,0,5,5
1/1/22,"Atlantic City, NJ: Atlantic City International",ATLANTIC CITY,NEW JERSEY,USA,333,0,333
1/1/22,"Morristown, NJ: Morristown Municipal",MORRISTOWN,NEW JERSEY,USA,0,4,4
1/1/22,"Newark, NJ: Newark Liberty International",NEWARK,NEW JERSEY,USA,607747,603,608350
